article_id,category_id,created_at_ts,words_count
149744,276,1507456899000,185
149771,277,1494322282000,212
149865,278,1475078850000,350
150326,281,1371832202000,210
152983,281,1434128916000,149
152998,281,1438110839000,272
153002,281,1435899601000,203
153750,281,1447454037000,229
153905,281,1447578416000,122
154102,281,1452020130000,232
154105,281,1452721346000,300
154203,281,1453920208000,255
154294,281,1453831487000,244
154300,281,1452507594000,290
154307,281,1452270512000,172
155023,281,1465737378000,199
155325,281,1468519681000,176
155675,281,1475753157000,230
155847,281,1476989178000,259
156025,281,1506354662000,216
156121,281,1507394833000,246
156123,281,1507459172000,267
156157,281,1506672127000,239
156210,281,1507048520000,241
156354,281,1507492786000,163
156355,281,1507396994000,283
156447,281,1506970551000,288
156521,281,1507218132000,327
156560,281,1506957280000,185
156619,281,1507031042000,275
156620,281,1507115472000,255
156622,281,1507053905000,287
156623,281,1507152056000,198
156624,281,1507000391000,244
156625,281,1507204625000,241
156654,281,1507103809000,208
156672,281,1506856051000,205
156723,281,1507132124000,154
156808,281,1506934234000,227
156942,281,1507285309000,117
156963,281,1507130601000,186
156964,281,1507627439000,135
156969,281,1482165298000,214
157015,281,1507388866000,171
157063,281,1506860673000,175
157077,281,1506747658000,202
157078,281,1507061026000,269
157079,281,1506938749000,311
157132,281,1506824718000,217
157227,281,1507195072000,333
157237,281,1507276950000,196
157252,281,1507288204000,230
157261,281,1507262760000,236
157300,281,1507116932000,237
157303,281,1498216850000,223
157313,281,1507283771000,201
157332,281,1507019540000,314
157359,281,1483793515000,126
157363,281,1507295594000,149
157478,281,1508126462000,259
157496,281,1506596117000,209
157623,281,1507483239000,301
157634,281,1506440121000,167
157678,281,1507202610000,199
157689,281,1507041218000,222
157702,281,1507109598000,263
157748,281,1507285504000,282
157770,281,1506983935000,201
157825,281,1507497164000,126
157830,281,1507116092000,305
157844,281,1507231291000,169
157861,281,1506780882000,296
157927,281,1506004773000,213
157957,281,1506432350000,235
157980,281,1502263291000,171
158019,281,1506893257000,331
158023,281,1507319441000,233
158040,281,1507536365000,208
158046,281,1507381314000,223
158047,281,1507444777000,210
158051,281,1506621202000,302
158056,281,1507131378000,84
158082,281,1506942774000,220
158114,281,1507292989000,198
158132,281,1507321495000,279
158187,281,1506191339000,250
158189,281,1506766618000,178
158192,281,1507034320000,211
158216,281,1506685602000,239
158229,281,1507011268000,344
158238,281,1492091285000,244
158292,281,1507586123000,248
158390,281,1507466808000,200
158461,281,1506977151000,186
158508,281,1507099752000,276
158509,281,1507184886000,265
158510,281,1507182486000,237
158535,281,1506842053000,34
158536,281,1506919415000,858
158616,281,1503746945000,1244
158634,281,1505926906000,285
158640,281,1507386734000,241
158641,281,1507412792000,170
158642,281,1507442468000,193
158646,281,1507077985000,181
158657,281,1507188213000,246
158695,281,1506364629000,212
158704,281,1502946059000,227
158722,281,1506680198000,293
158723,281,1507280568000,262
158854,281,1502355410000,161
158905,281,1507140624000,297
158906,281,1507352459000,289
158915,281,1507269672000,280
158964,281,1506765661000,423
158973,281,1507370465000,338
159084,281,1507022949000,18
159095,281,1507108902000,482
159099,281,1507193219000,265
159105,281,1507278656000,313
159177,281,1507482077000,194
159190,281,1507571195000,145
159200,281,1507374493000,170
159299,281,1506963748000,295
159351,281,1507195812000,212
159359,281,1506757416000,139
159371,281,1507197302000,191
159465,281,1507198941000,253
159467,281,1506973559000,229
159473,281,1507102012000,282
159491,281,1504944113000,271
159538,281,1507190920000,213
159540,281,1507099274000,237
159567,281,1506670403000,249
159581,281,1506874668000,259
159582,281,1507275481000,218
159634,281,1507120615000,168
159761,281,1502946057000,271
159762,281,1507108354000,258
159763,281,1507112735000,200
159764,281,1497250589000,294
159828,281,1507502783000,213
159847,281,1507016964000,168
159944,281,1506341496000,252
159963,281,1507474713000,204
159999,281,1507056876000,230
160034,281,1507094041000,94
160120,281,1486843602000,235
160129,281,1507493065000,190
160131,281,1507148303000,238
160132,281,1507086884000,227
160146,281,1506965207000,249
160148,281,1506956855000,217
160152,281,1507542492000,165
160158,281,1507352746000,145
160225,281,1506437292000,229
160226,281,1506454541000,214
160389,281,1506423366000,268
160409,281,1506881476000,111
160417,281,1506942089000,173
160431,281,1507545134000,451
160437,281,1502456446000,174
160445,281,1507543940000,215
160453,281,1507201186000,175
160470,281,1507138929000,234
160474,281,1506834254000,269
160560,281,1507374019000,221
160621,281,1507056165000,325
160697,281,1506682653000,194
160715,281,1506941959000,200
160894,281,1506878205000,204
160940,281,1507358430000,275
160966,281,1507020148000,226
160974,281,1506912747000,259
160983,281,1507462420000,175
161065,281,1506445264000,220
161066,281,1496677206000,209
161077,281,1507225734000,249
161091,281,1507219782000,186
161100,281,1507039341000,292
161160,281,1506877462000,256
161169,281,1506938375000,257
161178,281,1506881339000,284
161409,281,1507019665000,241
161411,281,1507411065000,220
161425,281,1507217340000,181
161439,281,1507121336000,210
161444,281,1507214554000,253
161483,281,1507314630000,238
161506,281,1507537478000,252
161584,281,1506964306000,209
161585,281,1506873325000,237
161600,281,1506443356000,281
161602,281,1507047027000,248
161656,281,1507118995000,177
161772,281,1507372092000,299
161775,281,1507894287000,246
161801,281,1507531767000,252
161816,281,1490177996000,214
161858,281,1506940623000,197
161896,281,1506587204000,181
161907,281,1507154833000,170
161924,281,1505844928000,236
161929,281,1487703147000,266
161979,281,1507306914000,250
162006,281,1507133496000,150
162012,281,1507276215000,118
162016,281,1507244204000,261
162017,281,1507328005000,323
162147,281,1507045888000,246
162179,281,1507200394000,210
162261,281,1507233795000,194
162282,281,1485359667000,371
162296,281,1507125030000,210
162300,281,1506945129000,193
162338,281,1507026123000,311
162351,281,1507271837000,187
162369,281,1506859458000,314
162384,281,1507294695000,214
162483,281,1507035695000,234
162655,281,1506949610000,245
162718,281,1507490534000,234
162725,281,1507031649000,232
162765,281,1506955753000,131
162809,281,1507352457000,40
162814,281,1506747657000,35
162839,281,1507196948000,182
162852,281,1506705199000,265
163044,285,1507544751000,297
163116,285,1507028895000,185
163273,285,1507372830000,211
163449,285,1507051083000,240
163469,285,1507107255000,423
163492,285,1507283945000,277
163544,285,1507396053000,185
163827,285,1508264776000,176
163915,285,1507288871000,256
164013,285,1506887801000,307
164141,285,1507036550000,250
164291,285,1507020176000,148
164923,289,1396995603000,188
165352,289,1436962327000,147
165654,289,1458168840000,231
165957,289,1478822619000,132
165988,289,1497023106000,147
166030,289,1501000395000,204
166069,289,1501785899000,185
166082,289,1500563550000,174
166123,289,1507205374000,167
166142,289,1506947691000,221
166176,289,1507054702000,182
166200,289,1507057173000,153
166204,289,1507294355000,221
166214,289,1505914034000,182
166215,289,1506924066000,231
166227,289,1507269667000,221
166228,289,1507010461000,210
166262,289,1507280585000,142
166282,289,1507059979000,212
166283,289,1506932380000,185
166284,289,1507022407000,183
166290,289,1507141340000,181
166302,289,1507043010000,183
166338,289,1507018889000,217
166362,289,1491990846000,233
166363,289,1507546298000,177
166364,289,1506416304000,159
166377,289,1507115636000,199
166381,289,1507132664000,210
166430,289,1507005011000,277
166431,289,1507110413000,138
166445,289,1507023174000,178
166462,289,1507126885000,161
166480,289,1507535286000,270
166488,289,1503640865000,200
166501,289,1507467009000,200
166514,289,1507287239000,139
166534,289,1507032349000,180
166566,289,1503648286000,195
166571,289,1506492068000,224
166572,289,1507025199000,254
166575,289,1504688462000,239
166581,289,1506963755000,210
166582,289,1507035427000,175
166583,289,1506964426000,8
166585,289,1506965843000,186
166911,290,1506313857000,232
167073,290,1505724560000,28
167084,290,1506154466000,115
167093,290,1506242122000,163
167121,290,1506368384000,183
167169,290,1506383782000,182
167172,290,1506183265000,204
167259,295,1506970195000,231
167311,295,1507152039000,251
167456,297,1331661040000,183
167512,297,1356681602000,218
167792,297,1403074636000,236
168008,297,1433239201000,218
168166,297,1450731645000,263
168356,297,1485075602000,127
168406,297,1506697640000,259
168505,297,1506942430000,204
168593,297,1507295199000,195
168612,297,1507221014000,189
168623,297,1507144050000,157
168638,297,1506441172000,255
168701,297,1506785349000,222
168703,297,1507316577000,278
168707,297,1506620658000,177
168722,297,1506685778000,205
168726,297,1506348982000,294
168734,297,1507149873000,241
168768,297,1507553129000,186
168795,297,1504719902000,268
168798,297,1506686270000,289
169038,299,1443016014000,181
169089,299,1507276354000,173
169108,299,1507368033000,170
169111,299,1506633098000,190
169126,299,1506964557000,327
169131,299,1507045825000,218
169132,299,1507356058000,186
169136,299,1507269659000,223
169151,299,1507461636000,164
169156,299,1507024148000,193
169159,299,1506968930000,163
169175,299,1507437466000,134
169526,299,1368012534000,57
169789,299,1389790801000,239
170396,299,1431450433000,195
170430,299,1431706159000,275
170671,299,1444124411000,159
170673,299,1444413130000,334
170780,299,1449513602000,145
171219,299,1466193602000,290
171407,299,1475224409000,168
171471,299,1477293263000,153
172042,299,1507062330000,154
172084,299,1507141747000,160
172121,299,1507031288000,200
172179,299,1507058088000,152
172247,299,1507540058000,135
172253,299,1507198362000,146
172323,299,1506956540000,177
172334,299,1507481831000,247
172423,299,1506796039000,231
172576,299,1507234879000,189
172604,299,1507153995000,290
172858,299,1506883368000,181
172915,299,1507367077000,208
172962,299,1506948741000,159
172992,299,1507403212000,135
172993,299,1507225273000,132
173205,299,1507147461000,314
173241,299,1506956694000,226
173406,299,1506960057000,130
173440,299,1507196506000,212
173628,299,1507280279000,180
173868,299,1507159857000,165
173869,299,1507144110000,256
174064,299,1506979649000,264
174119,299,1507040166000,161
174138,299,1507032166000,213
174148,299,1506930171000,215
174236,299,1507103737000,251
174242,299,1506986890000,198
174466,299,1507536148000,152
174679,299,1507025559000,100
174691,299,1506962613000,166
174982,299,1507240013000,164
175040,299,1506974928000,176
175162,299,1507064457000,147
175186,299,1507028321000,167
175199,299,1507206183000,250
175213,299,1507056439000,139
175325,299,1506971123000,162
175409,299,1507284256000,337
175443,299,1507246398000,216
175476,299,1507119937000,201
176171,300,1466785339000,191
176479,300,1507215256000,230
176574,300,1506953044000,198
176594,300,1507460855000,196
176611,300,1506969153000,178
176751,300,1507229861000,158
176764,300,1506962699000,151
176814,300,1506965662000,220
176968,300,1507109684000,212
176992,300,1507044551000,206
177027,300,1507118628000,168
177069,300,1507139622000,175
177080,300,1507204758000,196
177101,300,1506964560000,297
177135,300,1507189592000,216
177155,300,1506935556000,146
177195,300,1507143255000,208
177199,300,1507104447000,168
177214,300,1507131437000,192
177254,300,1507205563000,170
177421,300,1507367999000,182
177710,300,1507038304000,198
177749,300,1507057578000,221
177806,300,1507027646000,217
177830,300,1506953642000,146
177920,300,1507366229000,175
178036,300,1505995706000,299
178165,301,1506631701000,179
178365,301,1506972935000,223
180124,301,1472567950000,204
181147,301,1507036439000,255
181255,301,1507217320000,163
181322,301,1507103880000,230
181341,301,1507189333000,189
181377,301,1507402177000,186
181385,301,1507136122000,259
181486,301,1505113216000,217
181525,301,1507379291000,257
181553,301,1507205977000,176
181558,301,1501932194000,237
181568,301,1507207797000,262
181582,301,1507361484000,155
181599,301,1507273710000,221
181614,301,1507221311000,164
181674,301,1507203228000,210
181688,301,1507479268000,208
181720,301,1507039494000,186
181730,301,1507291643000,254
181833,301,1507230484000,163
181834,301,1507283993000,198
181854,301,1507021101000,172
181873,301,1506941708000,217
181914,301,1507293290000,195
181928,301,1507016115000,256
181929,301,1507303039000,222
181940,301,1506959112000,184
181954,301,1507042987000,176
181957,301,1507381882000,189
181960,301,1507019760000,134
181967,301,1506971697000,143
181989,301,1507188233000,201
182023,301,1507030318000,197
182057,301,1507135174000,160
182098,301,1507291187000,202
182125,301,1507400116000,236
182194,301,1505130999000,247
182196,301,1507315182000,194
182215,301,1507192317000,231
182253,301,1506964971000,144
182256,301,1507293321000,194
182274,301,1506335944000,202
182318,301,1506440196000,169
182322,301,1506970379000,215
182329,301,1507015448000,184
182384,301,1507480862000,188
182394,301,1506957186000,295
182413,301,1507108200000,212
182433,301,1507472483000,190
182445,301,1507018054000,209
182467,301,1507129928000,166
182469,301,1507040248000,211
182472,301,1506967011000,120
182498,301,1507275422000,203
182499,301,1507455026000,165
182513,301,1507012838000,159
182621,301,1507536512000,173
182628,301,1506927890000,156
182684,301,1507055411000,206
182701,301,1507551140000,149
182776,301,1507304134000,174
182899,301,1507391329000,167
182905,301,1507022837000,217
182916,301,1507452790000,157
182977,301,1507213822000,209
183176,301,1507731529000,285
183383,301,1507273698000,171
183398,301,1507310800000,189
183405,301,1507361954000,192
183450,301,1506975483000,189
183515,301,1506450839000,277
183517,301,1507305940000,156
183521,301,1507196260000,191
183690,301,1507039888000,192
183785,301,1507205350000,173
183869,301,1507545992000,213
183884,301,1500484935000,304
184007,301,1507144464000,174
184018,301,1507024905000,221
184076,301,1507228140000,229
184131,301,1507057197000,201
184164,301,1507542067000,171
184218,301,1506977881000,183
184238,301,1507017659000,211
184292,301,1507300538000,185
184432,301,1507047778000,148
184435,301,1507032692000,130
184443,301,1506866646000,192
184447,301,1506688242000,213
184487,301,1381132242000,212
184964,302,1429388669000,192
185739,302,1507280096000,122
185906,302,1507460293000,173
186629,302,1507456819000,151
186893,302,1507020038000,221
186995,302,1507200216000,109
187005,302,1507021447000,133
187057,302,1507276245000,125
187065,302,1507025761000,147
187067,302,1506949215000,122
187215,302,1507044829000,187
187273,302,1507472462000,197
187357,302,1507534918000,123
187445,302,1507203659000,161
187490,302,1507468130000,97
187664,302,1507045203000,207
189461,304,1448633014000,160
189883,304,1499275826000,190
189943,304,1507055605000,159
190181,304,1507540805000,149
190198,304,1507316688000,142
190380,304,1507102547000,188
190511,304,1507286751000,102
190524,304,1507030904000,183
190538,304,1491203935000,273
190559,304,1507039118000,196
190584,304,1506962938000,136
190805,304,1507537459000,186
190871,304,1507312968000,140
190943,305,1507117307000,172
190999,305,1507452480000,160
191034,305,1507026434000,78
191078,305,1507021974000,126
191195,305,1507288645000,154
191267,305,1507059048000,143
191343,305,1507302869000,129
191465,305,1507055120000,200
191467,305,1507134327000,170
191895,309,1507532074000,215
191903,309,1506924474000,215
191904,309,1507187155000,170
191908,309,1507098979000,254
191916,309,1506979015000,156
191917,309,1507240391000,163
191971,309,1507013094000,222
192077,311,1506359319000,182
194197,317,1507056464000,272
194218,317,1507199021000,174
194237,317,1507133770000,217
194290,317,1507138481000,167
194322,317,1506926124000,192
194327,317,1507097636000,151
194337,317,1506937315000,141
194400,317,1484650567000,170
194410,317,1507533341000,164
194479,317,1507543990000,138
194480,317,1506671036000,158
194522,317,1507030168000,201
194573,317,1507035508000,173
194599,317,1507047270000,250
194629,317,1507458528000,145
194645,317,1507456358000,133
194647,317,1507137206000,178
194775,317,1505924435000,211
194823,317,1506942135000,308
194836,317,1507391753000,204
194855,317,1507026284000,233
194881,317,1507534808000,170
194925,317,1506976741000,186
194929,317,1507186596000,193
194939,317,1506956884000,202
194966,317,1507542272000,132
194972,317,1507194092000,167
194986,317,1507531790000,221
195007,317,1507299401000,193
195009,317,1507547162000,229
195019,317,1506968058000,291
195021,317,1507203887000,226
195044,317,1507061444000,309
195084,317,1507545959000,153
195088,317,1486388553000,151
195188,317,1507202230000,161
195191,317,1507460037000,136
195322,317,1507102120000,155
195379,317,1506687526000,218
195427,317,1507122583000,203
195428,317,1507225087000,226
195483,317,1507203669000,189
195490,317,1507136039000,215
195650,317,1507152906000,175
195665,317,1507220672000,196
195725,317,1507194858000,230
195773,317,1507028408000,179
195782,317,1507378106000,201
195804,317,1506964665000,181
195821,317,1507034605000,182
195839,317,1507011388000,177
195842,317,1506924215000,240
195843,317,1506337415000,201
195891,317,1507209391000,186
195918,318,1424773589000,165
195956,320,1507018878000,173
195974,320,1507325580000,346
196737,323,1405673578000,205
196939,323,1426613770000,194
197112,323,1435859364000,212
197151,323,1440773101000,290
197257,323,1448632193000,204
198144,323,1507231648000,182
198159,323,1507464105000,145
198199,323,1507454621000,196
198205,323,1506936798000,233
198224,323,1507048325000,157
198225,323,1507394645000,208
198243,323,1507460956000,169
198281,323,1506767688000,217
198317,323,1507106197000,190
198350,323,1505928179000,183
198371,323,1506940940000,181
198385,323,1507306148000,232
198422,323,1506714750000,172
198437,323,1507544341000,216
198540,323,1507480894000,281
198594,323,1507401837000,206
198609,323,1507232542000,203
198610,323,1507138481000,205
198613,323,1507057802000,222
198615,323,1507310686000,146
198659,323,1506961823000,191
198732,323,1507028097000,253
198769,323,1506932685000,247
198817,323,1507288525000,203
198818,323,1507368452000,221
198820,323,1507101978000,212
198822,323,1507144684000,186
198857,323,1506365660000,210
198859,323,1507125790000,328
198925,323,1506971841000,165
199025,323,1507279899000,211
199055,323,1506973850000,181
199071,323,1506608429000,173
199078,323,1506938333000,243
199101,323,1506956646000,186
199114,323,1507218158000,238
199118,323,1507148267000,161
199196,323,1507120123000,244
199197,323,1507025800000,238
199198,323,1506958823000,221
199200,323,1506072534000,177
199201,323,1505993828000,180
199310,323,1506628404000,247
199322,323,1507315420000,161
199376,323,1507132895000,209
199406,323,1506944889000,203
199411,323,1507109919000,197
199414,323,1507312961000,158
199418,323,1507049467000,172
199464,323,1506442857000,202
199539,323,1506794225000,156
199565,323,1507189103000,302
199591,323,1507016929000,183
199603,323,1497630484000,223
199728,323,1507221693000,166
199766,323,1507390066000,239
199774,323,1507204741000,282
199844,323,1507115424000,184
199855,323,1506948356000,231
199858,323,1507124087000,256
199940,323,1507024770000,180
199960,323,1506585206000,236
200022,323,1505386126000,219
200521,325,1395676947000,157
201052,325,1427194523000,84
201432,325,1445270647000,139
201762,325,1505481021000,64
201766,325,1506519058000,117
201768,325,1506676494000,209
201773,325,1507103167000,127
201796,325,1505293532000,74
201797,325,1506436758000,93
201810,325,1504262806000,142
201827,325,1506688770000,109
201872,325,1504009916000,106
201885,325,1507050373000,163
201897,325,1506322720000,115
201907,325,1507223427000,143
201925,325,1506590308000,165
201939,325,1505807285000,190
201946,325,1506095434000,138
201966,325,1505478877000,148
201971,325,1507207513000,98
201975,325,1503663496000,192
201981,325,1504701020000,154
201985,325,1503580674000,128
201990,325,1507534121000,39
202032,325,1506692473000,122
202033,325,1507300376000,93
202079,325,1504003403000,132
202100,326,1396185711000,294
202288,327,1503495914000,133
202289,327,1507117301000,183
202292,327,1497008292000,193
202299,327,1507623027000,223
202308,327,1507496167000,196
202322,327,1507152777000,190
202338,327,1507116752000,167
202354,327,1507537830000,247
202376,327,1507223977000,189
202383,327,1506950352000,206
202429,327,1507124083000,153
202442,327,1507295568000,230
202455,327,1507035814000,253
202459,327,1507202540000,204
202478,327,1507266001000,204
202492,327,1507131050000,125
202493,327,1507120233000,143
202528,327,1506868317000,168
202557,327,1506938401000,219
202576,327,1507026125000,20
202586,327,1506949050000,248
202587,327,1507183201000,227
202598,327,1507148615000,226
202628,327,1507113401000,26
202632,327,1507473822000,189
202636,327,1507179601000,155
202665,327,1507034168000,152
202672,327,1507064397000,163
202675,327,1506972459000,194
202676,327,1507154338000,197
202701,327,1507216552000,162
202712,327,1507275051000,18
202729,327,1507190401000,132
202741,327,1507072802000,140
202763,327,1507327240000,160
202776,327,1506459215000,261
202809,327,1497207801000,253
203148,327,1507063529000,246
203153,327,1507018349000,173
203171,327,1505294429000,135
203172,327,1505230280000,243
203203,327,1504519368000,144
203217,327,1507226644000,177
203218,327,1506969965000,211
203241,327,1507061447000,361
203254,327,1505117475000,144
203260,327,1507555694000,211
203288,327,1507198961000,285
203293,327,1506940389000,156
203335,327,1493930713000,194
203351,327,1507281048000,135
203390,327,1505200143000,143
203406,327,1507464622000,143
203777,328,1412592901000,103
203890,328,1507297916000,205
204461,331,1415167201000,219
204678,331,1431549025000,254
204986,331,1444111203000,198
205052,331,1448199393000,324
205832,331,1507403441000,171
205846,331,1507134835000,215
205847,331,1507132420000,216
205861,331,1506981821000,196
205866,331,1507540092000,293
205876,331,1506949707000,221
205879,331,1506937940000,270
205897,331,1506778381000,278
205901,331,1507136606000,239
205948,331,1507352457000,208
205973,331,1507287873000,193
205982,331,1507227910000,186
205987,331,1506539557000,241
205992,331,1507210354000,239
206027,331,1507152530000,207
206065,331,1506606655000,198
206074,331,1493245796000,207
206090,331,1507071823000,244
206098,331,1507068538000,185
206104,331,1507172607000,240
206112,331,1507093257000,171
206142,331,1507049316000,267
206159,331,1506969304000,255
206168,331,1507030578000,210
206209,331,1506529227000,190
206236,331,1505631660000,301
206247,331,1504501259000,211
206303,331,1496772765000,244
206315,331,1507266059000,219
206319,331,1483620485000,200
206346,331,1507139732000,164
206402,331,1506935042000,267
206407,331,1507067036000,204
206451,331,1505412483000,273
206457,331,1506615779000,198
206462,331,1507059574000,209
206538,331,1507057482000,187
206566,331,1496665927000,181
206627,331,1503416442000,279
206631,331,1507238947000,249
206639,331,1507047839000,196
206661,331,1506950659000,234
206711,331,1507221967000,213
206730,331,1507050404000,236
206746,331,1480590971000,81
206775,331,1507218740000,229
206805,331,1507046942000,237
206808,331,1507041496000,226
206911,331,1506932965000,264
206923,331,1507335884000,231
206934,331,1507035782000,201
206938,331,1507545083000,206
206962,331,1505410621000,283
207024,331,1506961358000,216
207035,331,1506920459000,279
207122,331,1506799106000,1044
207147,331,1491393120000,217
207167,331,1507208834000,194
207174,331,1506962841000,260
207239,331,1507295615000,224
207258,331,1484774092000,256
207278,331,1507308787000,195
207282,331,1507136154000,198
207299,331,1507380136000,191
207309,331,1507036899000,286
207311,331,1507119749000,320
207374,331,1506849860000,213
207469,331,1506972052000,204
207487,331,1507525257000,209
207514,331,1507312812000,242
207540,331,1506974725000,183
207568,331,1488469847000,275
207575,331,1505417688000,189
207600,331,1504610684000,190
207622,331,1507035292000,162
207631,331,1499968193000,187
207634,331,1507200331000,267
207714,331,1507222410000,256
207720,331,1507212748000,183
207731,331,1506954158000,166
207742,331,1506623115000,196
207760,331,1507393960000,255
207797,331,1507236179000,258
207812,331,1507057761000,159
207819,331,1507135641000,226
207825,331,1506983448000,205
207921,331,1505413440000,296
207979,331,1488981189000,240
207982,331,1507062784000,183
207994,331,1507064041000,177
208044,331,1507155906000,151
208048,331,1507142272000,207
208057,331,1507299903000,238
208071,331,1507214539000,177
208077,331,1507006857000,223
208082,331,1507213286000,209
208145,331,1507141470000,269
208155,331,1507093259000,238
208169,331,1506689316000,264
208171,331,1502883621000,237
208197,331,1506622138000,222
208199,331,1507053373000,177
208208,331,1494368364000,266
208235,331,1507410818000,249
208322,331,1507024862000,338
208353,331,1506710652000,150
208380,331,1507327535000,220
208425,331,1490990185000,190
208430,331,1507323430000,216
208473,331,1507293050000,171
208486,331,1484853712000,244
208539,331,1507115344000,188
208567,331,1507140860000,314
208578,331,1507059692000,211
208596,331,1507233018000,238
208664,332,1438289002000,196
208973,332,1507123776000,193
209157,332,1502387448000,318
209177,332,1504641085000,302
209200,332,1507292347000,325
209217,332,1506451708000,185
209273,332,1497989306000,241
209294,332,1506957767000,216
209402,337,1460573427000,176
209530,337,1472650532000,169
209653,339,1507465886000,248
209723,339,1506799490000,181
209746,339,1485125682000,319
209817,339,1507232459000,135
209955,340,1374303603000,263
210258,340,1409300401000,177
210429,340,1420770662000,214
210462,340,1423793763000,197
210463,340,1423901462000,350
210729,340,1443528835000,181
210781,340,1444121147000,150
210798,340,1444212822000,161
211306,340,1476226324000,302
211482,340,1507188613000,195
211483,340,1507553219000,234
211484,340,1506693425000,226
211485,340,1507183271000,185
211659,340,1507141051000,241
211766,340,1507010460000,186
211825,340,1507103062000,222
211835,340,1507033866000,147
211856,340,1507474446000,137
211863,340,1505973657000,190
211876,340,1507096868000,158
211921,340,1507534845000,180
211941,340,1507183259000,155
211990,340,1507226708000,230
212011,340,1507096860000,299
212037,340,1496822277000,165
212133,340,1507590187000,237
212165,340,1506924065000,148
212167,340,1506933419000,325
212195,340,1506696592000,214
212196,340,1506701055000,229
212237,340,1495480849000,201
213536,348,1448294660000,199
213562,348,1451405775000,232
213576,348,1452683620000,184
213666,348,1464286228000,345
213882,348,1507218918000,168
213913,348,1504677662000,153
213927,348,1506944714000,210
213928,348,1507119957000,209
213988,348,1507269663000,164
214021,348,1507317186000,122
214097,348,1507551462000,198
214109,348,1507295298000,212
214129,348,1507294579000,170
214137,348,1507294398000,169
214138,348,1507294481000,174
214139,348,1507294452000,156
214204,348,1500627937000,171
214206,348,1507548370000,233
214208,348,1502970748000,131
214221,348,1507294777000,126
214254,348,1484139446000,201
214283,348,1507528864000,217
214296,348,1507534477000,211
214311,348,1507316766000,145
214322,348,1507278947000,166
214393,348,1507190482000,199
214433,348,1502189197000,180
214474,348,1507400259000,73
214476,348,1507138555000,226
214534,348,1507294909000,156
214576,348,1507239551000,271
214578,348,1507294745000,149
214600,348,1507295234000,269
214644,348,1507125604000,195
214658,348,1507221158000,202
214690,348,1502534830000,195
214691,348,1503662953000,156
214709,348,1507218528000,109
214710,348,1507220311000,138
214714,348,1507055129000,107
214729,348,1498758927000,238
214800,348,1507099489000,227
214812,348,1507189728000,198
214835,348,1507056959000,134
215623,351,1507023466000,197
215641,351,1507020826000,198
215646,351,1507545615000,159
215688,351,1507024756000,211
215770,351,1506851131000,130
215829,351,1507455268000,172
215839,351,1506934911000,207
215853,351,1493670692000,142
215861,351,1507226117000,252
215906,351,1507296278000,223
215928,351,1507198836000,210
215971,351,1507149195000,172
216061,351,1507290925000,186
216102,351,1506959047000,154
216158,351,1507231101000,145
216176,351,1507306025000,234
216180,351,1507205202000,193
216183,351,1507029582000,181
216191,351,1507200008000,179
216195,351,1507203652000,198
216204,351,1507123036000,187
216301,351,1507062277000,206
216367,351,1507542420000,195
216379,351,1507238440000,238
216380,351,1507291375000,185
217531,352,1507029067000,125
217539,352,1507367081000,152
217681,352,1504951583000,150
217723,352,1505563299000,161
217810,352,1507316409000,199
217814,352,1506855797000,166
217891,352,1507399835000,182
217906,352,1507290757000,222
217963,352,1507550251000,219
218056,352,1506976316000,213
218058,352,1507128601000,307
218098,352,1507033506000,154
218119,352,1507377591000,162
218134,352,1507196054000,180
218142,352,1506629888000,178
218144,352,1506974642000,230
218179,352,1503766207000,219
218197,352,1507033842000,182
218267,352,1507552071000,201
218306,352,1507544383000,154
218337,352,1506968856000,206
218360,352,1507473457000,145
218392,352,1507547866000,188
218413,352,1506560131000,165
218435,352,1506421240000,192
218552,352,1507297484000,188
218789,353,1506970621000,290
219736,353,1507186864000,156
219792,353,1507221424000,142
219859,353,1507056812000,183
219955,353,1507039684000,243
219971,353,1507485549000,108
219987,353,1507122658000,200
219995,353,1507135711000,192
220036,353,1507045197000,209
220042,353,1507035645000,182
220087,353,1507499559000,160
220102,353,1507032385000,150
220163,353,1507382555000,167
220165,353,1506940262000,140
220220,353,1507463897000,152
220258,353,1506950195000,217
220293,353,1507030323000,227
220296,353,1506968217000,201
220302,353,1507041066000,244
220304,353,1502461501000,244
220345,353,1507199673000,163
220458,353,1507387248000,159
220491,353,1507211669000,232
220499,353,1506972359000,157
220553,353,1506948280000,239
220576,353,1506861719000,149
220590,353,1507548049000,205
220605,353,1507204950000,370
221028,354,1507549821000,420
221222,354,1507027813000,213
221255,354,1507220018000,204
221324,354,1506624651000,234
221334,354,1505749110000,125
221402,354,1506624042000,184
221403,354,1502902242000,179
221685,354,1506926378000,204
221692,354,1507112234000,213
221696,354,1507194955000,189
222770,354,1446294152000,205
223378,354,1471884945000,154
223495,354,1478522913000,127
223546,354,1477997949000,211
223931,354,1506794753000,193
223968,354,1507206842000,179
224060,354,1507387078000,220
224069,354,1507119393000,207
224075,354,1506943591000,215
224143,354,1507404375000,135
224167,354,1507035377000,220
224171,354,1507013963000,156
224228,354,1507373553000,184
224230,354,1507465181000,178
224504,354,1507547435000,144
224509,354,1507549238000,164
224548,354,1495432817000,315
224638,354,1506693572000,226
224654,354,1507294415000,167
224658,354,1506959497000,172
224706,354,1507204761000,194
224763,354,1507295856000,244
224793,354,1490539841000,272
224857,354,1507023112000,132
224864,354,1506967463000,168
